kind,id,vineyard_id,area_m2,area_ha,length_m,n_parts,tile_names,centroid_x,centroid_y
vineyard,V1056,V1056,0.457,0.000046,,1,siret3_r035_c024.tif,630234.493,5219429.145
vineyard,V1050,V1050,0.296,0.000030,,1,siret3_r037_c024.tif,630228.775,5219295.158
vineyard,V54,V54,2.088,0.000209,,1,siret3_r008_c004.tif,629225.530,5220764.857
vineyard,V05,V05,1.281,0.000128,,1,siret3_r009_c001.tif,629062.281,5220756.481
vineyard,V05,V05,0.244,0.000024,,1,siret3_r008_c002.tif,629098.421,5220773.032
vineyard,V54,V54,0.148,0.000015,,1,siret3_r009_c004.tif,629218.257,5220761.322
vineyard,V215,V215,0.536,0.000054,,1,siret3_r013_c009.tif,629481.094,5220539.422
vineyard,V44,V44,2.629,0.000263,,1,siret3_r007_c002.tif,629113.896,5220835.525
vineyard,V54,V54,1.514,0.000151,,1,siret3_r010_c003.tif,629176.953,5220708.849
vineyard,V1140,V1140,0.149,0.000015,,1,siret3_r034_c026.tif,630358.544,5219469.380
vineyard,V331,V331,0.555,0.000056,,1,siret3_r019_c011.tif,629556.045,5220235.689
vineyard,V152,V152,0.332,0.000033,,1,siret3_r011_c008.tif,629403.699,5220649.534
vineyard,V378,V378,0.211,0.000021,,1,siret3_r020_c011.tif,629579.269,5220168.393
vineyard,V45,V45,0.534,0.000053,,1,siret3_r010_c003.tif,629193.280,5220697.597
vineyard,V1094,V1094,0.308,0.000031,,1,siret3_r036_c026.tif,630327.114,5219374.742
vineyard,V934,V934,0.830,0.000083,,1,siret3_r033_c021.tif,630100.424,5219518.476
vineyard,V331,V331,0.241,0.000024,,1,siret3_r019_c011.tif,629587.706,5220224.180
vineyard,V05,V05,1.551,0.000155,,1,siret3_r010_c001.tif,629062.937,5220661.398
vineyard,V378,V378,0.055,0.000005,,1,siret3_r021_c013.tif,629657.705,5220114.036
vineyard,V759,V759,0.252,0.000025,,1,siret3_r028_c019.tif,629987.948,5219742.466
vineyard,V54,V54,0.202,0.000020,,1,siret3_r008_c004.tif,629228.376,5220777.440
vineyard,V54,V54,0.275,0.000028,,1,siret3_r008_c005.tif,629263.365,5220786.365
vineyard,V398,V398,0.654,0.000065,,1,siret3_r022_c013.tif,629683.088,5220050.424
vineyard,V398,V398,0.403,0.000040,,1,siret3_r022_c014.tif,629726.280,5220093.690
vineyard,V51,V51,1.208,0.000121,,1,siret3_r012_c004.tif,629209.820,5220574.382
vineyard,V05,V05,0.282,0.000028,,1,siret3_r010_c001.tif,629051.424,5220701.689
vineyard,V398,V398,0.621,0.000062,,1,siret3_r022_c013.tif,629677.962,5220047.932
vineyard,V1036,V1036,0.228,0.000023,,1,siret3_r030_c024.tif,630227.221,5219678.127
vineyard,V684,V684,0.373,0.000037,,1,siret3_r030_c018.tif,629955.907,5219678.828
vineyard,V54,V54,0.758,0.000076,,1,siret3_r009_c003.tif,629187.896,5220749.514
vineyard,V378,V378,0.340,0.000034,,1,siret3_r022_c013.tif,629662.840,5220095.764
vineyard,V378,V378,1.152,0.000115,,1,siret3_r020_c013.tif,629669.164,5220154.448
vineyard,V331,V331,0.055,0.000005,,1,siret3_r018_c010.tif,629553.728,5220260.908
vineyard,V866,V866,0.505,0.000050,,1,siret3_r027_c020.tif,630053.715,5219823.121
vineyard,V331,V331,1.459,0.000146,,1,siret3_r018_c011.tif,629572.627,5220267.407
vineyard,V1081,V1081,2.272,0.000227,,1,siret3_r038_c024.tif,630265.120,5219262.324
vineyard,V378,V378,0.263,0.000026,,1,siret3_r021_c013.tif,629666.453,5220098.212
vineyard,V54,V54,1.695,0.000170,,1,siret3_r008_c005.tif,629273.502,5220801.105
vineyard,V980,V980,0.198,0.000020,,1,siret3_r034_c023.tif,630180.277,5219473.828
vineyard,V903,V903,1.524,0.000152,,1,siret3_r032_c021.tif,630087.256,5219551.912
vineyard,V44,V44,3.525,0.000353,,1,siret3_r006_c003.tif,629187.521,5220870.888
vineyard,V1056,V1056,0.485,0.000049,,1,siret3_r035_c024.tif,630238.778,5219430.043
vineyard,V05,V05,0.534,0.000053,,1,siret3_r009_c001.tif,629059.810,5220738.673
vineyard,V1074,V1074,0.088,0.000009,,1,siret3_r037_c024.tif,630271.863,5219311.924
vineyard,V331,V331,1.375,0.000137,,1,siret3_r018_c010.tif,629552.270,5220252.403
vineyard,V759,V759,0.503,0.000050,,1,siret3_r028_c019.tif,629985.685,5219749.169
vineyard,V05,V05,0.112,0.000011,,1,siret3_r009_c000.tif,629027.397,5220721.293
vineyard,V05,V05,0.039,0.000004,,1,siret3_r009_c002.tif,629105.312,5220729.542
vineyard,V806,V806,0.317,0.000032,,1,siret3_r031_c019.tif,630003.010,5219629.396
vineyard,V378,V378,0.695,0.000070,,1,siret3_r020_c014.tif,629728.006,5220164.586
vineyard,V378,V378,0.457,0.000046,,1,siret3_r021_c013.tif,629706.464,5220124.388
vineyard,V54,V54,3.296,0.000330,,1,siret3_r007_c004.tif,629201.537,5220837.296
vineyard,V51,V51,0.651,0.000065,,1,siret3_r011_c004.tif,629203.925,5220610.760
vineyard,V808,V808,0.539,0.000054,,1,siret3_r034_c019.tif,630004.503,5219445.130
vineyard,V461,V461,0.350,0.000035,,1,siret3_r022_c015.tif,629762.674,5220095.683
vineyard,V44,V44,0.923,0.000092,,1,siret3_r006_c003.tif,629167.219,5220879.192
vineyard,V121,V121,0.467,0.000047,,1,siret3_r013_c007.tif,629379.383,5220506.221
vineyard,V546,V546,0.556,0.000056,,1,siret3_r023_c016.tif,629858.408,5220014.995
vineyard,V05,V05,1.326,0.000133,,1,siret3_r008_c002.tif,629112.268,5220790.146
vineyard,V60,V60,1.013,0.000101,,1,siret3_r014_c004.tif,629209.365,5220472.855
vineyard,V05,V05,0.563,0.000056,,1,siret3_r010_c002.tif,629115.800,5220708.132
vineyard,V923,V923,0.126,0.000013,,1,siret3_r026_c021.tif,630114.836,5219851.381
vineyard,V1074,V1074,1.284,0.000128,,1,siret3_r037_c024.tif,630254.704,5219284.778
vineyard,V331,V331,0.362,0.000036,,1,siret3_r019_c010.tif,629521.627,5220249.148
vineyard,V570,V570,0.410,0.000041,,1,siret3_r031_c017.tif,629867.927,5219634.687
vineyard,V540,V540,0.554,0.000055,,1,siret3_r030_c016.tif,629861.959,5219671.068
vineyard,V378,V378,0.250,0.000025,,1,siret3_r020_c013.tif,629701.216,5220195.157
vineyard,V963,V963,0.509,0.000051,,1,siret3_r037_c022.tif,630151.035,5219288.407
vineyard,V05,V05,0.411,0.000041,,1,siret3_r010_c003.tif,629146.351,5220693.866
vineyard,V331,V331,1.166,0.000117,,1,siret3_r019_c011.tif,629604.364,5220229.653
vineyard,V331,V331,0.443,0.000044,,1,siret3_r019_c010.tif,629548.853,5220239.960
vineyard,V916,V916,0.086,0.000009,,1,siret3_r034_c022.tif,630134.213,5219456.868
vineyard,V602,V602,0.850,0.000085,,1,siret3_r026_c017.tif,629902.963,5219861.971
vineyard,V515,V515,0.999,0.000100,,1,siret3_r023_c016.tif,629826.547,5220002.597
vineyard,V331,V331,0.325,0.000033,,1,siret3_r020_c012.tif,629613.752,5220185.560
vineyard,V48,V48,0.366,0.000037,,1,siret3_r013_c003.tif,629181.176,5220521.934
vineyard,V185,V185,0.939,0.000094,,1,siret3_r013_c008.tif,629427.570,5220509.139
vineyard,V05,V05,1.504,0.000150,,1,siret3_r009_c002.tif,629113.396,5220738.664
vineyard,V331,V331,1.363,0.000136,,1,siret3_r019_c013.tif,629692.964,5220214.427
vineyard,V378,V378,0.134,0.000013,,1,siret3_r021_c014.tif,629747.524,5220139.000
vineyard,V1121,V1121,1.167,0.000117,,1,siret3_r037_c026.tif,630345.047,5219307.502
vineyard,V1050,V1050,0.268,0.000027,,1,siret3_r037_c023.tif,630195.448,5219324.075
vineyard,V54,V54,0.444,0.000044,,1,siret3_r009_c004.tif,629203.328,5220751.667
vineyard,V60,V60,0.115,0.000011,,1,siret3_r014_c004.tif,629211.382,5220489.431
vineyard,V54,V54,0.874,0.000087,,1,siret3_r008_c003.tif,629157.906,5220795.321
vineyard,V378,V378,0.806,0.000081,,1,siret3_r021_c013.tif,629672.782,5220135.529
vineyard,V331,V331,1.815,0.000181,,1,siret3_r019_c013.tif,629671.385,5220210.928
vineyard,V128,V128,0.117,0.000012,,1,siret3_r013_c007.tif,629383.098,5220526.441
vineyard,V1022,V1022,0.286,0.000029,,1,siret3_r037_c023.tif,630209.853,5219278.860
vineyard,V54,V54,0.304,0.000030,,1,siret3_r008_c004.tif,629247.127,5220799.532
vineyard,V331,V331,0.710,0.000071,,1,siret3_r019_c010.tif,629542.785,5220202.611
vineyard,V54,V54,2.436,0.000244,,1,siret3_r009_c003.tif,629158.282,5220727.532
vineyard,V54,V54,0.859,0.000086,,1,siret3_r008_c003.tif,629174.890,5220781.871
vineyard,V331,V331,1.096,0.000110,,1,siret3_r018_c012.tif,629631.294,5220281.157
vineyard,V94,V94,0.034,0.000003,,1,siret3_r009_c006.tif,629334.638,5220745.516
vineyard,V378,V378,0.312,0.000031,,1,siret3_r020_c012.tif,629620.736,5220155.621
vineyard,V378,V378,0.886,0.000089,,1,siret3_r020_c013.tif,629704.509,5220195.226
vineyard,V54,V54,2.386,0.000239,,1,siret3_r008_c004.tif,629200.824,5220791.234
vineyard,V378,V378,0.668,0.000067,,1,siret3_r022_c012.tif,629653.751,5220093.251
vineyard,V92,V92,0.294,0.000029,,1,siret3_r009_c006.tif,629337.221,5220728.055
vineyard,V1067,V1067,0.561,0.000056,,1,siret3_r030_c024.tif,630258.058,5219659.286
vineyard,V378,V378,0.670,0.000067,,1,siret3_r021_c014.tif,629714.259,5220123.989
vineyard,V44,V44,0.366,0.000037,,1,siret3_r006_c003.tif,629189.814,5220904.380
vineyard,V398,V398,1.396,0.000140,,1,siret3_r022_c013.tif,629690.915,5220066.324
vineyard,V331,V331,0.202,0.000020,,1,siret3_r019_c012.tif,629631.320,5220249.367
vineyard,V331,V331,0.183,0.000018,,1,siret3_r018_c011.tif,629563.937,5220251.186
vineyard,V1237,V1237,0.380,0.000038,,1,siret3_r029_c029.tif,630492.522,5219688.450
vineyard,V812,V812,1.813,0.000181,,1,siret3_r033_c019.tif,630011.999,5219518.202
vineyard,V331,V331,0.320,0.000032,,1,siret3_r019_c010.tif,629523.621,5220222.770
vineyard,V944,V944,0.360,0.000036,,1,siret3_r037_c022.tif,630140.320,5219304.299
vineyard,V378,V378,0.345,0.000034,,1,siret3_r020_c013.tif,629687.978,5220175.420
vineyard,V331,V331,0.366,0.000037,,1,siret3_r019_c012.tif,629628.716,5220225.941
vineyard,V398,V398,1.262,0.000126,,1,siret3_r022_c012.tif,629633.337,5220069.381
vineyard,V05,V05,1.193,0.000119,,1,siret3_r009_c001.tif,629079.564,5220725.089
vineyard,V1050,V1050,0.140,0.000014,,1,siret3_r036_c024.tif,630266.554,5219338.833
vineyard,V1022,V1022,0.772,0.000077,,1,siret3_r038_c023.tif,630202.946,5219273.855
vineyard,V44,V44,0.151,0.000015,,1,siret3_r006_c004.tif,629228.641,5220903.879
vineyard,V398,V398,1.655,0.000165,,1,siret3_r022_c012.tif,629635.115,5220071.811
vineyard,V331,V331,0.916,0.000092,,1,siret3_r019_c012.tif,629633.461,5220237.402
vineyard,V1074,V1074,1.758,0.000176,,1,siret3_r038_c024.tif,630248.185,5219270.731
vineyard,V44,V44,2.351,0.000235,,1,siret3_r005_c004.tif,629245.231,5220949.903
vineyard,V05,V05,1.903,0.000190,,1,siret3_r009_c001.tif,629055.762,5220716.638
vineyard,V1110,V1110,0.467,0.000047,,1,siret3_r034_c026.tif,630327.449,5219442.444
vineyard,V515,V515,0.375,0.000037,,1,siret3_r024_c016.tif,629850.996,5219950.856
vineyard,V398,V398,1.153,0.000115,,1,siret3_r023_c014.tif,629728.754,5220020.981
vineyard,V627,V627,2.014,0.000201,,1,siret3_r027_c019.tif,629978.649,5219792.594
vineyard,V05,V05,2.528,0.000253,,1,siret3_r010_c000.tif,629040.775,5220684.101
vineyard,V398,V398,0.725,0.000073,,1,siret3_r022_c013.tif,629676.152,5220084.131
vineyard,V54,V54,0.081,0.000008,,1,siret3_r009_c003.tif,629196.710,5220727.353
vineyard,V378,V378,0.461,0.000046,,1,siret3_r020_c012.tif,629616.125,5220157.070
vineyard,V378,V378,0.947,0.000095,,1,siret3_r020_c012.tif,629639.432,5220169.874
vineyard,V903,V903,0.214,0.000021,,1,siret3_r032_c021.tif,630089.345,5219579.010
vineyard,V627,V627,1.035,0.000104,,1,siret3_r027_c018.tif,629946.320,5219838.324
vineyard,V586,V586,0.248,0.000025,,1,siret3_r026_c017.tif,629900.075,5219856.480
vineyard,V54,V54,1.250,0.000125,,1,siret3_r008_c003.tif,629158.100,5220782.034
vineyard,V1094,V1094,0.628,0.000063,,1,siret3_r036_c025.tif,630292.732,5219363.790
vineyard,V378,V378,0.890,0.000089,,1,siret3_r021_c015.tif,629761.001,5220130.467
vineyard,V54,V54,0.078,0.000008,,1,siret3_r008_c002.tif,629142.272,5220812.469
vineyard,V05,V05,0.548,0.000055,,1,siret3_r010_c001.tif,629094.020,5220674.653
vineyard,V331,V331,1.788,0.000179,,1,siret3_r018_c012.tif,629623.982,5220268.198
vineyard,V54,V54,2.071,0.000207,,1,siret3_r008_c003.tif,629185.917,5220767.680
vineyard,V54,V54,2.098,0.000210,,1,siret3_r008_c005.tif,629274.137,5220793.075
vineyard,V44,V44,0.721,0.000072,,1,siret3_r007_c004.tif,629218.034,5220862.795
vineyard,V44,V44,2.034,0.000203,,1,siret3_r007_c002.tif,629127.570,5220828.784
vineyard,V964,V964,1.110,0.000111,,1,siret3_r036_c022.tif,630141.419,5219372.916
vineyard,V882,V882,0.624,0.000062,,1,siret3_r028_c021.tif,630069.571,5219745.831
vineyard,V989,V989,0.362,0.000036,,1,siret3_r032_c023.tif,630179.619,5219535.121
vineyard,V44,V44,0.264,0.000026,,1,siret3_r005_c004.tif,629203.884,5220922.617
vineyard,V747,V747,0.243,0.000024,,1,siret3_r029_c019.tif,629979.647,5219719.653
vineyard,V378,V378,0.072,0.000007,,1,siret3_r020_c011.tif,629595.104,5220168.504
vineyard,V398,V398,0.088,0.000009,,1,siret3_r022_c014.tif,629724.636,5220081.630
vineyard,V854,V854,0.226,0.000023,,1,siret3_r026_c020.tif,630044.987,5219875.358
vineyard,V54,V54,1.355,0.000136,,1,siret3_r008_c004.tif,629220.710,5220803.386
vineyard,V54,V54,0.417,0.000042,,1,siret3_r008_c004.tif,629241.413,5220766.015
vineyard,V1121,V1121,0.901,0.000090,,1,siret3_r037_c026.tif,630346.782,5219309.832
vineyard,V54,V54,0.312,0.000031,,1,siret3_r007_c004.tif,629236.578,5220858.449
vineyard,V331,V331,0.767,0.000077,,1,siret3_r019_c012.tif,629622.900,5220219.517
vineyard,V934,V934,0.974,0.000097,,1,siret3_r033_c022.tif,630127.656,5219503.219
vineyard,V378,V378,1.282,0.000128,,1,siret3_r021_c013.tif,629679.337,5220136.428
vineyard,V05,V05,2.861,0.000286,,1,siret3_r009_c000.tif,629029.496,5220724.157
vineyard,V398,V398,0.381,0.000038,,1,siret3_r021_c013.tif,629702.670,5220096.467
vineyard,V215,V215,0.541,0.000054,,1,siret3_r013_c009.tif,629492.238,5220548.239
vineyard,V60,V60,1.056,0.000106,,1,siret3_r014_c004.tif,629198.779,5220491.126
vineyard,V331,V331,0.135,0.000014,,1,siret3_r019_c010.tif,629527.689,5220236.391
vineyard,V540,V540,2.533,0.000253,,1,siret3_r030_c016.tif,629849.740,5219659.952
vineyard,V806,V806,0.182,0.000018,,1,siret3_r031_c019.tif,629995.352,5219628.051
vineyard,V331,V331,0.342,0.000034,,1,siret3_r019_c010.tif,629544.261,5220241.611
vineyard,V378,V378,0.910,0.000091,,1,siret3_r020_c014.tif,629713.786,5220155.771
vineyard,V48,V48,0.812,0.000081,,1,siret3_r013_c004.tif,629197.696,5220513.004
vineyard,V54,V54,2.772,0.000277,,1,siret3_r008_c002.tif,629133.478,5220808.223
vineyard,V916,V916,0.549,0.000055,,1,siret3_r034_c022.tif,630134.764,5219451.486
vineyard,V680,V680,0.411,0.000041,,1,siret3_r027_c018.tif,629950.769,5219804.422
vineyard,V1094,V1094,0.990,0.000099,,1,siret3_r035_c025.tif,630300.298,5219413.571
vineyard,V934,V934,0.088,0.000009,,1,siret3_r033_c022.tif,630155.355,5219508.677
vineyard,V54,V54,0.098,0.000010,,1,siret3_r009_c003.tif,629153.703,5220746.029
vineyard,V611,V611,0.459,0.000046,,1,siret3_r027_c017.tif,629910.072,5219824.637
vineyard,V934,V934,0.422,0.000042,,1,siret3_r033_c022.tif,630135.269,5219492.215
vineyard,V378,V378,1.187,0.000119,,1,siret3_r020_c013.tif,629684.833,5220179.182
vineyard,V05,V05,0.120,0.000012,,1,siret3_r009_c002.tif,629096.356,5220726.176
vineyard,V331,V331,1.933,0.000193,,1,siret3_r019_c011.tif,629569.704,5220218.677
vineyard,V51,V51,0.523,0.000052,,1,siret3_r012_c004.tif,629210.202,5220579.290
vineyard,V54,V54,0.396,0.000040,,1,siret3_r007_c004.tif,629240.893,5220841.335
vineyard,V378,V378,0.674,0.000067,,1,siret3_r021_c012.tif,629637.942,5220118.339
vineyard,V1022,V1022,0.198,0.000020,,1,siret3_r038_c023.tif,630193.828,5219246.178
vineyard,V54,V54,0.234,0.000023,,1,siret3_r008_c005.tif,629275.524,5220776.499
vineyard,V1050,V1050,1.027,0.000103,,1,siret3_r036_c024.tif,630222.435,5219366.621
vineyard,V398,V398,0.067,0.000007,,1,siret3_r022_c014.tif,629739.883,5220048.150
vineyard,V284,V284,1.678,0.000168,,1,siret3_r015_c011.tif,629572.714,5220440.112
vineyard,V378,V378,0.324,0.000032,,1,siret3_r021_c012.tif,629641.539,5220104.897
vineyard,V398,V398,1.484,0.000148,,1,siret3_r023_c014.tif,629730.476,5220023.030
vineyard,V54,V54,1.198,0.000120,,1,siret3_r009_c003.tif,629155.905,5220760.236
vineyard,V05,V05,0.582,0.000058,,1,siret3_r008_c001.tif,629086.137,5220769.257
vineyard,V331,V331,0.044,0.000004,,1,siret3_r019_c012.tif,629657.491,5220237.727
vineyard,V54,V54,0.181,0.000018,,1,siret3_r009_c003.tif,629156.882,5220737.268
vineyard,V54,V54,0.249,0.000025,,1,siret3_r008_c003.tif,629188.626,5220800.856
vineyard,V934,V934,0.268,0.000027,,1,siret3_r032_c022.tif,630131.275,5219534.083
vineyard,V378,V378,0.826,0.000083,,1,siret3_r021_c012.tif,629655.932,5220116.164
vineyard,V398,V398,0.443,0.000044,,1,siret3_r022_c014.tif,629747.407,5220051.995
vineyard,V54,V54,2.561,0.000256,,1,siret3_r008_c003.tif,629165.571,5220804.195
vineyard,V54,V54,1.238,0.000124,,1,siret3_r009_c004.tif,629240.734,5220754.175
vineyard,V05,V05,1.359,0.000136,,1,siret3_r009_c000.tif,629025.520,5220712.980
vineyard,V05,V05,1.098,0.000110,,1,siret3_r010_c002.tif,629110.008,5220705.502
vineyard,V1013,V1013,0.614,0.000061,,1,siret3_r034_c023.tif,630188.533,5219467.094
vineyard,V600,V600,0.271,0.000027,,1,siret3_r031_c017.tif,629901.517,5219611.498
vineyard,V1167,V1167,0.330,0.000033,,1,siret3_r033_c027.tif,630403.822,5219485.699
vineyard,V48,V48,0.144,0.000014,,1,siret3_r013_c003.tif,629175.707,5220532.960
vineyard,V331,V331,0.963,0.000096,,1,siret3_r019_c011.tif,629561.242,5220205.907
vineyard,V958,V958,0.414,0.000041,,1,siret3_r029_c022.tif,630149.785,5219728.696
vineyard,V855,V855,0.649,0.000065,,1,siret3_r031_c020.tif,630049.677,5219601.960
vineyard,V378,V378,1.406,0.000141,,1,siret3_r020_c014.tif,629737.129,5220157.448
vineyard,V627,V627,0.314,0.000031,,1,siret3_r027_c018.tif,629949.870,5219833.684
vineyard,V1050,V1050,0.284,0.000028,,1,siret3_r037_c023.tif,630197.432,5219312.423
vineyard,V331,V331,0.550,0.000055,,1,siret3_r019_c012.tif,629656.900,5220224.994
vineyard,V627,V627,0.110,0.000011,,1,siret3_r027_c019.tif,629964.981,5219800.242
vineyard,V54,V54,1.072,0.000107,,1,siret3_r007_c004.tif,629247.111,5220819.876
vineyard,V651,V651,0.136,0.000014,,1,siret3_r027_c018.tif,629939.176,5219823.799
vineyard,V806,V806,1.286,0.000129,,1,siret3_r030_c019.tif,630011.698,5219647.610
vineyard,V331,V331,1.109,0.000111,,1,siret3_r019_c013.tif,629666.497,5220222.063
vineyard,V787,V787,0.173,0.000017,,1,siret3_r029_c019.tif,629992.507,5219737.380
vineyard,V331,V331,0.953,0.000095,,1,siret3_r018_c012.tif,629625.229,5220257.355
vineyard,V1050,V1050,0.269,0.000027,,1,siret3_r036_c024.tif,630262.077,5219346.916
vineyard,V05,V05,0.112,0.000011,,1,siret3_r009_c002.tif,629110.503,5220749.144
vineyard,V331,V331,0.220,0.000022,,1,siret3_r020_c011.tif,629602.513,5220190.987
vineyard,V627,V627,0.656,0.000066,,1,siret3_r027_c018.tif,629946.828,5219837.733
vineyard,V603,V603,0.995,0.000100,,1,siret3_r024_c017.tif,629901.955,5219947.022
vineyard,V331,V331,0.035,0.000004,,1,siret3_r019_c012.tif,629657.150,5220233.525
vineyard,V398,V398,0.818,0.000082,,1,siret3_r022_c013.tif,629691.600,5220052.487
vineyard,V220,V220,0.526,0.000053,,1,siret3_r013_c009.tif,629492.212,5220514.862
vineyard,V54,V54,1.161,0.000116,,1,siret3_r008_c003.tif,629178.364,5220799.479
vineyard,V684,V684,0.607,0.000061,,1,siret3_r029_c019.tif,629976.861,5219698.480
vineyard,V378,V378,0.961,0.000096,,1,siret3_r020_c014.tif,629729.449,5220167.506
vineyard,V51,V51,0.224,0.000022,,1,siret3_r012_c004.tif,629201.021,5220583.778
vineyard,V05,V05,1.421,0.000142,,1,siret3_r008_c002.tif,629097.265,5220779.938
vineyard,V1150,V1150,0.455,0.000046,,1,siret3_r033_c027.tif,630377.366,5219481.937
vineyard,V05,V05,1.069,0.000107,,1,siret3_r010_c002.tif,629127.474,5220706.189
vineyard,V331,V331,0.200,0.000020,,1,siret3_r019_c013.tif,629673.416,5220212.786
vineyard,V1022,V1022,0.311,0.000031,,1,siret3_r038_c023.tif,630204.736,5219244.445
vineyard,V461,V461,0.323,0.000032,,1,siret3_r022_c015.tif,629773.840,5220085.164
vineyard,V05,V05,0.198,0.000020,,1,siret3_r009_c001.tif,629043.432,5220714.023
vineyard,V84,V84,0.871,0.000087,,1,siret3_r008_c005.tif,629295.152,5220762.206
vineyard,V1003,V1003,0.440,0.000044,,1,siret3_r033_c023.tif,630181.566,5219517.138
vineyard,V935,V935,0.828,0.000083,,1,siret3_r037_c022.tif,630133.635,5219294.510
vineyard,V331,V331,0.129,0.000013,,1,siret3_r019_c012.tif,629646.226,5220243.477
vineyard,V05,V05,0.158,0.000016,,1,siret3_r010_c001.tif,629094.152,5220685.108
vineyard,V378,V378,0.483,0.000048,,1,siret3_r021_c012.tif,629640.631,5220105.812
vineyard,V525,V525,0.124,0.000012,,1,siret3_r021_c016.tif,629827.844,5220140.406
vineyard,V627,V627,1.857,0.000186,,1,siret3_r026_c018.tif,629934.744,5219848.401
vineyard,V05,V05,0.147,0.000015,,1,siret3_r010_c002.tif,629123.353,5220696.361
vineyard,V48,V48,0.180,0.000018,,1,siret3_r013_c004.tif,629207.313,5220520.693
vineyard,V600,V600,0.092,0.000009,,1,siret3_r031_c017.tif,629904.812,5219619.390
vineyard,V627,V627,0.928,0.000093,,1,siret3_r028_c019.tif,629981.633,5219779.252
vineyard,V54,V54,0.179,0.000018,,1,siret3_r009_c003.tif,629169.313,5220761.278
vineyard,V461,V461,0.522,0.000052,,1,siret3_r022_c016.tif,629813.399,5220069.624
vineyard,V54,V54,2.250,0.000225,,1,siret3_r008_c005.tif,629253.100,5220785.116
vineyard,V378,V378,0.424,0.000042,,1,siret3_r020_c011.tif,629600.634,5220154.036
vineyard,V919,V919,0.376,0.000038,,1,siret3_r035_c021.tif,630111.470,5219391.265
vineyard,V284,V284,0.590,0.000059,,1,siret3_r015_c011.tif,629568.143,5220445.718
vineyard,V916,V916,0.229,0.000023,,1,siret3_r035_c021.tif,630095.084,5219410.750
vineyard,V378,V378,0.216,0.000022,,1,siret3_r020_c013.tif,629658.849,5220158.876
vineyard,V540,V540,1.475,0.000147,,1,siret3_r030_c016.tif,629837.857,5219665.148
vineyard,V806,V806,1.075,0.000108,,1,siret3_r031_c019.tif,629988.229,5219620.341
vineyard,V931,V931,0.245,0.000024,,1,siret3_r031_c022.tif,630119.723,5219610.173
vineyard,V378,V378,0.306,0.000031,,1,siret3_r020_c014.tif,629714.845,5220154.376
vineyard,V931,V931,0.353,0.000035,,1,siret3_r031_c022.tif,630128.596,5219598.892
vineyard,V1130,V1130,0.947,0.000095,,1,siret3_r034_c026.tif,630348.811,5219432.163
vineyard,V331,V331,0.260,0.000026,,1,siret3_r018_c011.tif,629581.005,5220261.156
vineyard,V378,V378,1.699,0.000170,,1,siret3_r020_c013.tif,629660.049,5220171.193
vineyard,V247,V247,0.301,0.000030,,1,siret3_r019_c010.tif,629521.157,5220216.892
vineyard,V378,V378,0.230,0.000023,,1,siret3_r020_c011.tif,629606.130,5220169.846
vineyard,V1130,V1130,0.190,0.000019,,1,siret3_r035_c026.tif,630353.508,5219418.008
vineyard,V1050,V1050,0.239,0.000024,,1,siret3_r036_c023.tif,630206.939,5219332.166
vineyard,V54,V54,0.578,0.000058,,1,siret3_r009_c003.tif,629181.733,5220758.212
vineyard,V331,V331,0.955,0.000096,,1,siret3_r019_c011.tif,629584.465,5220228.635
vineyard,V378,V378,0.896,0.000090,,1,siret3_r021_c013.tif,629700.031,5220123.470
vineyard,V363,V363,1.133,0.000113,,1,siret3_r017_c012.tif,629628.259,5220321.015
vineyard,V1053,V1053,0.885,0.000089,,1,siret3_r028_c024.tif,630233.632,5219760.877
vineyard,V331,V331,0.240,0.000024,,1,siret3_r018_c010.tif,629517.076,5220250.231
vineyard,V54,V54,0.723,0.000072,,1,siret3_r010_c003.tif,629183.625,5220706.070
vineyard,V934,V934,0.403,0.000040,,1,siret3_r033_c022.tif,630128.104,5219497.212
vineyard,V378,V378,0.677,0.000068,,1,siret3_r021_c014.tif,629732.250,5220136.235
vineyard,V1108,V1108,0.485,0.000048,,1,siret3_r037_c026.tif,630330.285,5219286.284
vineyard,V931,V931,0.273,0.000027,,1,siret3_r031_c021.tif,630108.635,5219598.729
vineyard,V207,V207,0.296,0.000030,,1,siret3_r013_c009.tif,629476.560,5220517.236
vineyard,V1130,V1130,0.627,0.000063,,1,siret3_r035_c026.tif,630359.646,5219397.892
vineyard,V54,V54,0.141,0.000014,,1,siret3_r009_c004.tif,629196.943,5220720.887
vineyard,V05,V05,0.263,0.000026,,1,siret3_r010_c000.tif,629030.463,5220710.162
vineyard,V05,V05,0.354,0.000035,,1,siret3_r010_c002.tif,629102.761,5220689.841
vineyard,V904,V904,0.089,0.000009,,1,siret3_r030_c021.tif,630091.340,5219666.165
vineyard,V1094,V1094,1.017,0.000102,,1,siret3_r035_c025.tif,630293.741,5219425.717
vineyard,V904,V904,0.202,0.000020,,1,siret3_r029_c020.tif,630066.790,5219705.411
vineyard,V54,V54,1.201,0.000120,,1,siret3_r009_c003.tif,629170.171,5220718.277
vineyard,V05,V05,2.458,0.000246,,1,siret3_r010_c002.tif,629098.827,5220673.326
vineyard,V1081,V1081,0.190,0.000019,,1,siret3_r037_c025.tif,630294.260,5219312.215
vineyard,V903,V903,0.606,0.000061,,1,siret3_r032_c021.tif,630085.983,5219550.057
vineyard,V378,V378,0.328,0.000033,,1,siret3_r021_c013.tif,629685.072,5220106.131
